t_wallclock,action
1786608559.184311,fwd_back
1786608559.263292,fwd_back
1786608559.355288,fwd_back
1786608559.432795,fwd_back
1786608559.523483,fwd_back
1786608559.604267,fwd_back
1786608559.694840,fwd_back
1786608559.784491,fwd_back
1786608559.865269,fwd_back
1786608559.957160,fwd_back
1786608560.048044,fwd_back
1786608560.126395,fwd_back
1786608560.217999,fwd_back
1786608560.297167,fwd_back
1786608560.387782,fwd_back
1786608560.478129,fwd_back
1786608560.554959,fwd_back
1786608560.646320,fwd_back
1786608560.736508,fwd_back
1786608560.817105,fwd_back
1786608560.906168,fwd_back
1786608560.996455,fwd_back
1786608561.072741,fwd_back
1786608561.162964,fwd_back
1786608561.253347,fwd_back
1786608561.344472,fwd_back
1786608561.433759,fwd_back
1786608561.520986,fwd_back
1786608561.611106,fwd_back
1786608561.701609,fwd_back
1786608561.791832,fwd_back
1786608561.878052,fwd_back
1786608561.969362,fwd_back
1786608562.059275,fwd_back
1786608562.150605,fwd_back
1786608562.252696,fwd_back
1786608562.341528,fwd_back
1786608562.431842,fwd_back
1786608562.520106,fwd_back
1786608562.621827,fwd_back
1786608562.712919,fwd_back
1786608562.815894,fwd_back
1786608562.904271,fwd_back
1786608563.007142,fwd_back
1786608563.096548,fwd_back
1786608563.187326,fwd_back
1786608563.290011,fwd_back
1786608563.380014,fwd_back
1786608563.480918,fwd_back
1786608563.572388,fwd_back
1786608563.658335,fwd_back
1786608563.747175,fwd_back
1786608563.832204,fwd_back
1786608563.922416,fwd_back
1786608564.021404,fwd_back
1786608564.110407,fwd_back
1786608564.198457,fwd_back
1786608564.277333,fwd_back
1786608564.366251,fwd_back
1786608564.456991,fwd_back
1786608564.546532,fwd_back
1786608564.623406,fwd_back
1786608564.714417,fwd_back
1786608564.805357,fwd_back
1786608564.894198,fwd_back
1786608564.973697,fwd_back
1786608565.064926,fwd_back
1786608565.155019,fwd_back
1786608565.255436,fwd_back
1786608565.334841,fwd_back
1786608565.435391,fwd_back
1786608565.523426,fwd_back
1786608565.600632,fwd_back
1786608565.688339,fwd_back
1786608565.778866,fwd_back
1786608565.869704,fwd_back
1786608565.959328,fwd_back
1786608566.050893,fwd_back
1786608566.139470,fwd_back
1786608566.230490,fwd_back
1786608566.310683,fwd_back
1786608566.398311,fwd_back
1786608566.487852,fwd_back
1786608566.579385,fwd_back
1786608566.670415,fwd_back
1786608566.760843,fwd_back
1786608566.851111,fwd_back
1786608566.941514,fwd_back
1786608567.029196,fwd_back
1786608567.121581,fwd_back
1786608567.198942,fwd_back
1786608567.288783,fwd_back
1786608567.378057,fwd_back
1786608567.470256,fwd_back
1786608567.561468,fwd_back
1786608567.652236,fwd_back
1786608567.742636,fwd_back
1786608567.833356,fwd_back
1786608567.933918,fwd_back
1786608568.023342,fwd_back
1786608568.113420,fwd_back
1786608568.199085,fwd_back
1786608568.291484,fwd_back
1786608568.391579,fwd_back
1786608568.481081,fwd_back
1786608568.571347,fwd_back
1786608568.674122,fwd_back
1786608568.762531,fwd_back
1786608568.850568,fwd_back
1786608568.949050,fwd_back
1786608569.040116,fwd_back
1786608569.129232,fwd_back
1786608569.230972,fwd_back
1786608569.320155,fwd_back
1786608569.420419,fwd_back
1786608569.510987,fwd_back
1786608569.613809,fwd_back
1786608569.705403,fwd_back
1786608569.796814,fwd_back
1786608569.888879,fwd_back
1786608569.978898,fwd_back
1786608570.070084,fwd_back
1786608570.158995,fwd_back
1786608570.246757,fwd_back
1786608570.338552,fwd_back
1786608570.427045,fwd_back
1786608570.507431,fwd_back
1786608570.605520,fwd_back
1786608570.695677,fwd_back
1786608570.787122,fwd_back
1786608570.865948,fwd_back
1786608570.958115,fwd_back
1786608571.051779,fwd_back
1786608571.138277,fwd_back
1786608571.226677,fwd_back
1786608571.304044,fwd_back
1786608571.404142,fwd_back
1786608571.493775,fwd_back
1786608571.572146,fwd_back
1786608571.660235,fwd_back
1786608571.750552,fwd_back
1786608571.841400,fwd_back
1786608571.926905,fwd_back
1786608572.016760,fwd_back
1786608572.105257,fwd_back
1786608572.194485,fwd_back
1786608572.282164,fwd_back
1786608572.372168,fwd_back
1786608572.461804,fwd_back
1786608572.551777,fwd_back
1786608572.631229,fwd_back
1786608572.720053,fwd_back
1786608572.808565,fwd_back
1786608572.896997,fwd_back
1786608572.988886,fwd_back
1786608573.070502,fwd_back
1786608573.160540,fwd_back
1786608573.251990,fwd_back
1786608573.335226,fwd_back
1786608573.425169,fwd_back
1786608573.510115,fwd_back
1786608573.594042,fwd_back
1786608573.678499,fwd_back
1786608573.765738,fwd_back
1786608573.854237,fwd_back
1786608573.943600,fwd_back
1786608574.035231,fwd_back
1786608579.337040,head_only
1786608579.427596,head_only
1786608579.514945,head_only
1786608579.615074,head_only
1786608579.705511,head_only
1786608579.794485,head_only
1786608579.892653,head_only
1786608579.992116,head_only
1786608580.083473,head_only
1786608580.173150,head_only
1786608580.266376,head_only
1786608580.355479,head_only
1786608580.443852,head_only
1786608580.534819,head_only
1786608580.623861,head_only
1786608580.699638,head_only
1786608580.790155,head_only
1786608580.876247,head_only
1786608580.965472,head_only
1786608581.056145,head_only
1786608581.146254,head_only
1786608581.235724,head_only
1786608581.324305,head_only
1786608581.414772,head_only
1786608581.503499,head_only
1786608581.591919,head_only
1786608581.672092,head_only
1786608581.762646,head_only
1786608581.852692,head_only
1786608581.943193,head_only
1786608582.031990,head_only
1786608582.122292,head_only
1786608582.213487,head_only
1786608582.292073,head_only
1786608582.377519,head_only
1786608582.466020,head_only
1786608582.555220,head_only
1786608582.645166,head_only
1786608582.736970,head_only
1786608582.824940,head_only
1786608582.916662,head_only
1786608583.008853,head_only
1786608583.088333,head_only
1786608583.178302,head_only
1786608583.267664,head_only
1786608583.354119,head_only
1786608583.442722,head_only
1786608583.529813,head_only
1786608583.619616,head_only
1786608583.710150,head_only
1786608583.798427,head_only
1786608583.888592,head_only
1786608583.968790,head_only
1786608584.058278,head_only
1786608584.149434,head_only
1786608584.241645,head_only
1786608584.330206,head_only
1786608584.419064,head_only
1786608584.509250,head_only
1786608584.598613,head_only
1786608584.677260,head_only
1786608584.764447,head_only
1786608584.850967,head_only
1786608584.939931,head_only
1786608585.030245,head_only
1786608585.117688,head_only
1786608585.206786,head_only
1786608585.298257,head_only
1786608585.387312,head_only
1786608585.466643,head_only
1786608585.566937,head_only
1786608585.658639,head_only
1786608585.735965,head_only
1786608585.822000,head_only
1786608585.911684,head_only
1786608586.002771,head_only
1786608586.093475,head_only
1786608586.171071,head_only
1786608586.260128,head_only
1786608586.347189,head_only
1786608586.436611,head_only
1786608586.528119,head_only
1786608586.617762,head_only
1786608586.694717,head_only
1786608586.797163,head_only
1786608586.877201,head_only
1786608586.967748,head_only
1786608587.059168,head_only
1786608587.148877,head_only
1786608587.235395,head_only
1786608587.325345,head_only
1786608587.413284,head_only
1786608587.503829,head_only
1786608587.591106,head_only
1786608587.683248,head_only
1786608587.763768,head_only
1786608587.852447,head_only
1786608587.941104,head_only
1786608588.028557,head_only
1786608588.118766,head_only
1786608588.207553,head_only
1786608588.296344,head_only
1786608588.374957,head_only
1786608588.465787,head_only
1786608588.556210,head_only
1786608588.648546,head_only
1786608588.739044,head_only
1786608588.827246,head_only
1786608588.916877,head_only
1786608589.007078,head_only
1786608589.085824,head_only
1786608589.175626,head_only
1786608589.263496,head_only
1786608589.352621,head_only
1786608589.441894,head_only
1786608589.532784,head_only
1786608589.611767,head_only
1786608589.702426,head_only
1786608589.795712,head_only
1786608589.884580,head_only
1786608589.974036,head_only
1786608590.063632,head_only
1786608590.141744,head_only
1786608590.232153,head_only
1786608590.324241,head_only
1786608590.414994,head_only
1786608590.504502,head_only
1786608590.595590,head_only
1786608590.680748,head_only
1786608590.771405,head_only
1786608590.852104,head_only
1786608590.942909,head_only
1786608591.032938,head_only
1786608591.122904,head_only
1786608591.214678,head_only
1786608591.303321,head_only
1786608591.380615,head_only
1786608591.480875,head_only
1786608591.558710,head_only
1786608591.646805,head_only
1786608591.737671,head_only
1786608591.825495,head_only
1786608591.916834,head_only
1786608592.005882,head_only
1786608592.095780,head_only
1786608592.184822,head_only
1786608592.266071,head_only
1786608592.358141,head_only
1786608592.443554,head_only
1786608592.534764,head_only
1786608592.623223,head_only
1786608592.711624,head_only
1786608592.800376,head_only
1786608592.885918,head_only
1786608592.975088,head_only
1786608593.066001,head_only
1786608593.142663,head_only
1786608593.230913,head_only
1786608593.318793,head_only
1786608593.409677,head_only
1786608593.499462,head_only
1786608593.590358,head_only
1786608593.683248,head_only
1786608593.773642,head_only
1786608593.851896,head_only
1786608593.955911,head_only
1786608594.046561,head_only
1786608594.137098,head_only
1786608594.225719,head_only
1786608594.303304,head_only
1786608594.391847,head_only
1786608594.480267,head_only
1786608594.569941,head_only
1786608594.651245,head_only
1786608594.742076,head_only
1786608594.831930,head_only
1786608594.921887,head_only
1786608595.010819,head_only
1786608595.098929,head_only
1786608595.190380,head_only
1786608595.280579,head_only
1786608595.372674,head_only
1786608595.452417,head_only
1786608595.542778,head_only
1786608595.631898,head_only
1786608595.720505,head_only
1786608595.810561,head_only
1786608595.901697,head_only
1786608595.994183,head_only
1786608596.084676,head_only
1786608596.174371,head_only
1786608596.250465,head_only
1786608596.341368,head_only
1786608596.429004,head_only
1786608596.519177,head_only
1786608596.609300,head_only
1786608596.699874,head_only
1786608596.787944,head_only
1786608596.877177,head_only
1786608596.958148,head_only
1786608597.044821,head_only
1786608597.130946,head_only
1786608597.217088,head_only
1786608597.305274,head_only
1786608597.396262,head_only
1786608597.476745,head_only
1786608597.564902,head_only
1786608597.653576,head_only
1786608597.746729,head_only
1786608597.834831,head_only
1786608597.926675,head_only
1786608598.015726,head_only
1786608598.094580,head_only
1786608598.185285,head_only
1786608598.276196,head_only
1786608598.364752,head_only
1786608598.456307,head_only
1786608598.545884,head_only
1786608598.635954,head_only
1786608598.723367,head_only
1786608598.812989,head_only
1786608598.900838,head_only
1786608598.986982,head_only
1786608599.077235,head_only
1786608599.157112,head_only
1786608599.248424,head_only
1786608604.550519,natural_typing
1786608604.643475,natural_typing
1786608604.727659,natural_typing
1786608604.813229,natural_typing
1786608604.903164,natural_typing
1786608604.993698,natural_typing
1786608605.072256,natural_typing
1786608605.161202,natural_typing
1786608605.251403,natural_typing
1786608605.339058,natural_typing
1786608605.431354,natural_typing
1786608605.518744,natural_typing
1786608605.606973,natural_typing
1786608605.698408,natural_typing
1786608605.784616,natural_typing
1786608605.874330,natural_typing
1786608605.962773,natural_typing
1786608606.047559,natural_typing
1786608606.133211,natural_typing
1786608606.224743,natural_typing
1786608606.315485,natural_typing
1786608606.405621,natural_typing
1786608606.493443,natural_typing
1786608606.583668,natural_typing
1786608606.674582,natural_typing
1786608606.764346,natural_typing
1786608606.855925,natural_typing
1786608606.946634,natural_typing
1786608607.037135,natural_typing
1786608607.126556,natural_typing
1786608607.216357,natural_typing
1786608607.305593,natural_typing
1786608607.396401,natural_typing
1786608607.486641,natural_typing
1786608607.573787,natural_typing
1786608607.662117,natural_typing
1786608607.755077,natural_typing
1786608607.835337,natural_typing
1786608607.926907,natural_typing
1786608608.017102,natural_typing
1786608608.106047,natural_typing
1786608608.197016,natural_typing
1786608608.286920,natural_typing
1786608608.377964,natural_typing
1786608608.464999,natural_typing
1786608608.563384,natural_typing
1786608608.653401,natural_typing
1786608608.744565,natural_typing
1786608608.833941,natural_typing
1786608608.922790,natural_typing
1786608609.014483,natural_typing
1786608609.102530,natural_typing
1786608609.192494,natural_typing
1786608609.282503,natural_typing
1786608609.370103,natural_typing
1786608609.473850,natural_typing
1786608609.564066,natural_typing
1786608609.654606,natural_typing
1786608609.745205,natural_typing
1786608609.835335,natural_typing
1786608609.925001,natural_typing
1786608610.003751,natural_typing
1786608610.095064,natural_typing
1786608610.183332,natural_typing
1786608610.275911,natural_typing
1786608610.365772,natural_typing
1786608610.453951,natural_typing
1786608610.545727,natural_typing
1786608610.637826,natural_typing
1786608610.727193,natural_typing
1786608610.815773,natural_typing
1786608610.907191,natural_typing
1786608610.991852,natural_typing
1786608611.080974,natural_typing
1786608611.171024,natural_typing
1786608611.261336,natural_typing
1786608611.352990,natural_typing
1786608611.438742,natural_typing
1786608611.529824,natural_typing
1786608611.619111,natural_typing
1786608611.706924,natural_typing
1786608611.798341,natural_typing
1786608611.889303,natural_typing
1786608611.977228,natural_typing
1786608612.066299,natural_typing
1786608612.156878,natural_typing
1786608612.243730,natural_typing
1786608612.331810,natural_typing
1786608612.421592,natural_typing
1786608612.524038,natural_typing
1786608612.613483,natural_typing
1786608612.705680,natural_typing
1786608612.794215,natural_typing
1786608612.885638,natural_typing
1786608612.973172,natural_typing
1786608613.064602,natural_typing
1786608613.158244,natural_typing
1786608613.247606,natural_typing
1786608613.336134,natural_typing
1786608613.424737,natural_typing
1786608613.515140,natural_typing
1786608613.601794,natural_typing
1786608613.690417,natural_typing
1786608613.775901,natural_typing
1786608613.865349,natural_typing
1786608613.950692,natural_typing
1786608614.042206,natural_typing
1786608614.131879,natural_typing
1786608614.221638,natural_typing
1786608614.311860,natural_typing
1786608614.401822,natural_typing
1786608614.490883,natural_typing
1786608614.577203,natural_typing
1786608614.671181,natural_typing
1786608614.759749,natural_typing
1786608614.849054,natural_typing
1786608614.939032,natural_typing
1786608615.027754,natural_typing
1786608615.115658,natural_typing
1786608615.204696,natural_typing
1786608615.291751,natural_typing
1786608615.383289,natural_typing
1786608615.474846,natural_typing
1786608615.565588,natural_typing
1786608615.655401,natural_typing
1786608615.741227,natural_typing
1786608615.830865,natural_typing
1786608615.917255,natural_typing
1786608616.005941,natural_typing
1786608616.095462,natural_typing
1786608616.183508,natural_typing
1786608616.272932,natural_typing
1786608616.360459,natural_typing
1786608616.447160,natural_typing
1786608616.537464,natural_typing
1786608616.628127,natural_typing
1786608616.719227,natural_typing
1786608616.808564,natural_typing
1786608616.911378,natural_typing
1786608617.003166,natural_typing
1786608617.093102,natural_typing
1786608617.179721,natural_typing
1786608617.265547,natural_typing
1786608617.368620,natural_typing
1786608617.458211,natural_typing
1786608617.545861,natural_typing
1786608617.635604,natural_typing
1786608617.736627,natural_typing
1786608617.822225,natural_typing
1786608617.912393,natural_typing
1786608618.001186,natural_typing
1786608618.088958,natural_typing
1786608618.182847,natural_typing
1786608618.272122,natural_typing
1786608618.359938,natural_typing
1786608618.451327,natural_typing
1786608618.528002,natural_typing
1786608618.619381,natural_typing
1786608618.711606,natural_typing
1786608618.799778,natural_typing
1786608618.889154,natural_typing
1786608618.980089,natural_typing
1786608619.070852,natural_typing
1786608619.160579,natural_typing
1786608619.250957,natural_typing
1786608619.342193,natural_typing
1786608619.434123,natural_typing
1786608619.524095,natural_typing
1786608619.617633,natural_typing
1786608619.706962,natural_typing
1786608619.795832,natural_typing
1786608619.886586,natural_typing
1786608619.977499,natural_typing
1786608620.068083,natural_typing
1786608620.161975,natural_typing
1786608620.252990,natural_typing
1786608620.341362,natural_typing
1786608620.429589,natural_typing
1786608620.521069,natural_typing
1786608620.611560,natural_typing
1786608620.702086,natural_typing
1786608620.779513,natural_typing
1786608620.869481,natural_typing
1786608620.956804,natural_typing
1786608621.048579,natural_typing
1786608621.150805,natural_typing
1786608621.238974,natural_typing
1786608621.331128,natural_typing
1786608621.421895,natural_typing
1786608621.512898,natural_typing
1786608621.601699,natural_typing
1786608621.690104,natural_typing
1786608621.782683,natural_typing
1786608621.862379,natural_typing
1786608621.951179,natural_typing
1786608622.041007,natural_typing
1786608622.129605,natural_typing
1786608622.219512,natural_typing
1786608622.320156,natural_typing
1786608622.408032,natural_typing
1786608622.495739,natural_typing
1786608622.585591,natural_typing
1786608622.674852,natural_typing
1786608622.759996,natural_typing
1786608622.846217,natural_typing
1786608622.934382,natural_typing
1786608623.019534,natural_typing
1786608623.108908,natural_typing
1786608623.186874,natural_typing
1786608623.285275,natural_typing
1786608623.372311,natural_typing
1786608623.460040,natural_typing
1786608623.546734,natural_typing
1786608623.634235,natural_typing
1786608623.724934,natural_typing
1786608623.817214,natural_typing
1786608623.907951,natural_typing
1786608623.987590,natural_typing
1786608624.077739,natural_typing
1786608624.166275,natural_typing
1786608624.255983,natural_typing
1786608624.346140,natural_typing
1786608624.435198,natural_typing
1786608624.526768,natural_typing
1786608624.614754,natural_typing
1786608624.705781,natural_typing
1786608624.795121,natural_typing
1786608624.884999,natural_typing
1786608624.974909,natural_typing
1786608625.064141,natural_typing
1786608625.157623,natural_typing
1786608625.236144,natural_typing
1786608625.327255,natural_typing
1786608625.416791,natural_typing
1786608625.506296,natural_typing
1786608625.595889,natural_typing
1786608625.685526,natural_typing
1786608625.771505,natural_typing
1786608625.861706,natural_typing
1786608625.952578,natural_typing
1786608626.044081,natural_typing
1786608626.124070,natural_typing
1786608626.213947,natural_typing
1786608626.303664,natural_typing
1786608626.392583,natural_typing
1786608626.481991,natural_typing
1786608626.570698,natural_typing
1786608626.659234,natural_typing
1786608626.742872,natural_typing
1786608626.827430,natural_typing
1786608626.917760,natural_typing
1786608627.009112,natural_typing
1786608627.099141,natural_typing
1786608627.188283,natural_typing
1786608627.276079,natural_typing
1786608627.365963,natural_typing
1786608627.455188,natural_typing
1786608627.545153,natural_typing
1786608627.635712,natural_typing
1786608627.727480,natural_typing
1786608627.817508,natural_typing
1786608627.908673,natural_typing
1786608628.000027,natural_typing
1786608628.090415,natural_typing
1786608628.177861,natural_typing
1786608628.267924,natural_typing
1786608628.359735,natural_typing
1786608628.438478,natural_typing
1786608628.531039,natural_typing
1786608628.621613,natural_typing
1786608628.711136,natural_typing
1786608628.800226,natural_typing
1786608628.886672,natural_typing
1786608628.971611,natural_typing
1786608629.062945,natural_typing
1786608629.151751,natural_typing
1786608629.241825,natural_typing
1786608629.332334,natural_typing
1786608629.419120,natural_typing
1786608629.509908,natural_typing
1786608629.599456,natural_typing
1786608629.689718,natural_typing
1786608629.778690,natural_typing
1786608629.867908,natural_typing
1786608629.958470,natural_typing
1786608630.049691,natural_typing
1786608630.138998,natural_typing
1786608630.222672,natural_typing
1786608630.308823,natural_typing
1786608630.396935,natural_typing
1786608630.486477,natural_typing
1786608630.576570,natural_typing
1786608630.664900,natural_typing
1786608630.754909,natural_typing
1786608630.841786,natural_typing
1786608630.933370,natural_typing
1786608631.022283,natural_typing
1786608631.113064,natural_typing
1786608631.203802,natural_typing
1786608631.295499,natural_typing
1786608631.384128,natural_typing
1786608631.476213,natural_typing
1786608631.565998,natural_typing
1786608631.656711,natural_typing
1786608631.746601,natural_typing
1786608631.836510,natural_typing
1786608631.926500,natural_typing
1786608632.013718,natural_typing
1786608632.103502,natural_typing
1786608632.193651,natural_typing
1786608632.281366,natural_typing
1786608632.372316,natural_typing
1786608632.462647,natural_typing
1786608632.552668,natural_typing
1786608632.642847,natural_typing
1786608632.733213,natural_typing
1786608632.823114,natural_typing
1786608632.913192,natural_typing
1786608633.011462,natural_typing
1786608633.100394,natural_typing
1786608633.191621,natural_typing
1786608633.277455,natural_typing
1786608633.368606,natural_typing
1786608633.469663,natural_typing
1786608633.560192,natural_typing
1786608633.647401,natural_typing
1786608633.735331,natural_typing
1786608633.825676,natural_typing
1786608633.926615,natural_typing
1786608634.014484,natural_typing
1786608634.103700,natural_typing
1786608634.193755,natural_typing
1786608634.284322,natural_typing
1786608634.374054,natural_typing
1786608634.466751,natural_typing
1786608634.556764,natural_typing
1786608634.658706,natural_typing
1786608634.746697,natural_typing
1786608634.836937,natural_typing
1786608634.927325,natural_typing
1786608635.016837,natural_typing
1786608635.106925,natural_typing
1786608635.206791,natural_typing
1786608635.291465,natural_typing
1786608635.379162,natural_typing
1786608635.469167,natural_typing
1786608635.570827,natural_typing
1786608635.659178,natural_typing
1786608635.878084,natural_typing
1786608635.968357,natural_typing
1786608636.057695,natural_typing
1786608636.158010,natural_typing
1786608636.306382,natural_typing
1786608636.391017,natural_typing
1786608636.479818,natural_typing
1786608636.578587,natural_typing
1786608636.774205,natural_typing
1786608636.864145,natural_typing
1786608636.952056,natural_typing
1786608637.053260,natural_typing
1786608637.143964,natural_typing
1786608637.233002,natural_typing
1786608637.320217,natural_typing
1786608637.422573,natural_typing
1786608637.510382,natural_typing
1786608637.599965,natural_typing
1786608637.687708,natural_typing
1786608637.774307,natural_typing
1786608637.862715,natural_typing
1786608637.952861,natural_typing
1786608638.054958,natural_typing
1786608638.141204,natural_typing
1786608638.228559,natural_typing
1786608638.319510,natural_typing
1786608638.421687,natural_typing
1786608638.511605,natural_typing
1786608638.598589,natural_typing
1786608638.688515,natural_typing
1786608638.777053,natural_typing
1786608638.875633,natural_typing
1786608638.964119,natural_typing
1786608639.054539,natural_typing
1786608639.154314,natural_typing
1786608639.243163,natural_typing
1786608639.334675,natural_typing
1786608639.421325,natural_typing
1786608639.510351,natural_typing
1786608639.600753,natural_typing
1786608639.687868,natural_typing
1786608639.778473,natural_typing
1786608639.868259,natural_typing
1786608639.969578,natural_typing
1786608640.055912,natural_typing
1786608640.146339,natural_typing
1786608640.234343,natural_typing
1786608640.321524,natural_typing
1786608640.422768,natural_typing
1786608640.514936,natural_typing
1786608640.604576,natural_typing
1786608640.694640,natural_typing
1786608640.796321,natural_typing
1786608640.884628,natural_typing
1786608640.973858,natural_typing
1786608641.065626,natural_typing
1786608641.154071,natural_typing
1786608641.243383,natural_typing
1786608641.344575,natural_typing
1786608641.433204,natural_typing
1786608641.522989,natural_typing
1786608641.625442,natural_typing
1786608641.715610,natural_typing
1786608641.807975,natural_typing
1786608641.907464,natural_typing
1786608641.995189,natural_typing
1786608642.086810,natural_typing
1786608642.177544,natural_typing
1786608642.268758,natural_typing
1786608642.358779,natural_typing
1786608642.448111,natural_typing
1786608642.536800,natural_typing
1786608642.625165,natural_typing
1786608642.726589,natural_typing
1786608642.813895,natural_typing
1786608642.905466,natural_typing
1786608642.994363,natural_typing
1786608643.095387,natural_typing
1786608643.184894,natural_typing
1786608643.275016,natural_typing
1786608643.365367,natural_typing
1786608643.468244,natural_typing
1786608643.558757,natural_typing
1786608643.645632,natural_typing
1786608643.731910,natural_typing
1786608643.823944,natural_typing
1786608643.914376,natural_typing
1786608644.005207,natural_typing
1786608644.099836,natural_typing
1786608644.196192,natural_typing
1786608644.291065,natural_typing
1786608644.392433,natural_typing
1786608644.486824,natural_typing
1786608644.591734,natural_typing
1786608644.687882,natural_typing
1786608644.787306,natural_typing
1786608644.886482,natural_typing
1786608644.983020,natural_typing
1786608645.074978,natural_typing
1786608645.180192,natural_typing
1786608645.265043,natural_typing
1786608645.354614,natural_typing
1786608645.456021,natural_typing
1786608645.551256,natural_typing
1786608645.652048,natural_typing
1786608645.750357,natural_typing
1786608645.860168,natural_typing
1786608645.959631,natural_typing
1786608646.058968,natural_typing
1786608646.157237,natural_typing
1786608646.255349,natural_typing
1786608646.353184,natural_typing
1786608646.450818,natural_typing
1786608646.552738,natural_typing
1786608646.641902,natural_typing
1786608646.734968,natural_typing
1786608646.878017,natural_typing
1786608646.959956,natural_typing
1786608647.043222,natural_typing
1786608647.141285,natural_typing
1786608647.227420,natural_typing
1786608647.311578,natural_typing
1786608647.398072,natural_typing
1786608647.488057,natural_typing
1786608647.576395,natural_typing
1786608647.680508,natural_typing
1786608647.772541,natural_typing
1786608647.858725,natural_typing
1786608647.946864,natural_typing
1786608648.037709,natural_typing
1786608648.124010,natural_typing
1786608648.215614,natural_typing
1786608648.302472,natural_typing
1786608648.391462,natural_typing
1786608648.480949,natural_typing
1786608648.571857,natural_typing
1786608648.649806,natural_typing
1786608648.739591,natural_typing
1786608648.829347,natural_typing
1786608648.919300,natural_typing
1786608649.012309,natural_typing
1786608649.101364,natural_typing
1786608649.203919,natural_typing
1786608649.294678,natural_typing
1786608649.385874,natural_typing
1786608649.476833,natural_typing
1786608654.790164,natural_reach
1786608654.881453,natural_reach
1786608654.967997,natural_reach
1786608655.083119,natural_reach
1786608655.160608,natural_reach
1786608655.262330,natural_reach
1786608655.350213,natural_reach
1786608655.437789,natural_reach
1786608655.527600,natural_reach
1786608655.616957,natural_reach
1786608655.716501,natural_reach
1786608655.806612,natural_reach
1786608655.899856,natural_reach
1786608655.991363,natural_reach
1786608656.081393,natural_reach
1786608656.171344,natural_reach
1786608656.261474,natural_reach
1786608656.348737,natural_reach
1786608656.436531,natural_reach
1786608656.532498,natural_reach
1786608656.620388,natural_reach
1786608656.708708,natural_reach
1786608656.794796,natural_reach
1786608656.885433,natural_reach
1786608656.972639,natural_reach
1786608657.064091,natural_reach
1786608657.155439,natural_reach
1786608657.245698,natural_reach
1786608657.332465,natural_reach
1786608657.422992,natural_reach
1786608657.513194,natural_reach
1786608657.600702,natural_reach
1786608657.688189,natural_reach
1786608657.781156,natural_reach
1786608657.870953,natural_reach
1786608657.963593,natural_reach
1786608658.052919,natural_reach
1786608658.141444,natural_reach
1786608658.229366,natural_reach
1786608658.320696,natural_reach
1786608658.409493,natural_reach
1786608658.498937,natural_reach
1786608658.587085,natural_reach
1786608658.677986,natural_reach
1786608658.768323,natural_reach
1786608658.858947,natural_reach
1786608658.949410,natural_reach
1786608659.041534,natural_reach
1786608659.132710,natural_reach
1786608659.213670,natural_reach
1786608659.305641,natural_reach
1786608659.392270,natural_reach
1786608659.470508,natural_reach
1786608659.562131,natural_reach
1786608659.638902,natural_reach
1786608659.713336,natural_reach
1786608659.800380,natural_reach
1786608659.881033,natural_reach
1786608659.972593,natural_reach
1786608660.061653,natural_reach
1786608660.136460,natural_reach
1786608660.209282,natural_reach
1786608660.295723,natural_reach
1786608660.384355,natural_reach
1786608660.461891,natural_reach
1786608660.548297,natural_reach
1786608660.640425,natural_reach
1786608660.719761,natural_reach
1786608660.808228,natural_reach
1786608660.887344,natural_reach
1786608660.975189,natural_reach
1786608661.064056,natural_reach
1786608661.141724,natural_reach
1786608661.232568,natural_reach
1786608661.320395,natural_reach
1786608661.408423,natural_reach
1786608661.499791,natural_reach
1786608661.579427,natural_reach
1786608661.665987,natural_reach
1786608661.747195,natural_reach
1786608661.833481,natural_reach
1786608661.907947,natural_reach
1786608661.988754,natural_reach
1786608662.078262,natural_reach
1786608662.171883,natural_reach
1786608662.256651,natural_reach
1786608662.347570,natural_reach
1786608662.435239,natural_reach
1786608662.525100,natural_reach
1786608662.613363,natural_reach
1786608662.704758,natural_reach
1786608662.792214,natural_reach
1786608662.881292,natural_reach
1786608662.973200,natural_reach
1786608663.061741,natural_reach
1786608663.149486,natural_reach
1786608663.241701,natural_reach
1786608663.331093,natural_reach
1786608663.409951,natural_reach
1786608663.501804,natural_reach
1786608663.589636,natural_reach
1786608663.679883,natural_reach
1786608663.769348,natural_reach
1786608663.846145,natural_reach
1786608663.934014,natural_reach
1786608664.010252,natural_reach
1786608664.101071,natural_reach
1786608664.180343,natural_reach
1786608664.268740,natural_reach
1786608664.348228,natural_reach
1786608664.436264,natural_reach
1786608664.513166,natural_reach
1786608664.602792,natural_reach
1786608664.683087,natural_reach
1786608664.773973,natural_reach
1786608664.866163,natural_reach
1786608664.945596,natural_reach
1786608665.035079,natural_reach
1786608665.115339,natural_reach
1786608665.207545,natural_reach
1786608665.296508,natural_reach
1786608665.374563,natural_reach
1786608665.463613,natural_reach
1786608665.542495,natural_reach
1786608665.630687,natural_reach
1786608665.709819,natural_reach
1786608665.800788,natural_reach
1786608665.879631,natural_reach
1786608665.970177,natural_reach
1786608666.050080,natural_reach
1786608666.142051,natural_reach
1786608666.231396,natural_reach
1786608666.319211,natural_reach
1786608666.399853,natural_reach
1786608666.489453,natural_reach
1786608666.579918,natural_reach
1786608666.676507,natural_reach
1786608666.760118,natural_reach
1786608666.846489,natural_reach
1786608666.938955,natural_reach
1786608667.039324,natural_reach
1786608667.131067,natural_reach
1786608667.223348,natural_reach
1786608667.310553,natural_reach
