t_wallclock,action
1786611782.869811,fwd_back
1786611782.963067,fwd_back
1786611783.055309,fwd_back
1786611783.151781,fwd_back
1786611783.255385,fwd_back
1786611783.345205,fwd_back
1786611783.442319,fwd_back
1786611783.533840,fwd_back
1786611783.627863,fwd_back
1786611783.718752,fwd_back
1786611783.820763,fwd_back
1786611783.919026,fwd_back
1786611784.009050,fwd_back
1786611784.108538,fwd_back
1786611784.206178,fwd_back
1786611784.295155,fwd_back
1786611784.391559,fwd_back
1786611784.479363,fwd_back
1786611784.580332,fwd_back
1786611784.665972,fwd_back
1786611784.749382,fwd_back
1786611784.851674,fwd_back
1786611784.939649,fwd_back
1786611785.041747,fwd_back
1786611785.132093,fwd_back
1786611785.218525,fwd_back
1786611785.324295,fwd_back
1786611785.414131,fwd_back
1786611785.518514,fwd_back
1786611785.600389,fwd_back
1786611785.704797,fwd_back
1786611785.792390,fwd_back
1786611785.898136,fwd_back
1786611785.998535,fwd_back
1786611786.102969,fwd_back
1786611786.187011,fwd_back
1786611786.297276,fwd_back
1786611786.402971,fwd_back
1786611786.491113,fwd_back
1786611786.600185,fwd_back
1786611786.704327,fwd_back
1786611786.805559,fwd_back
1786611786.907992,fwd_back
1786611787.009208,fwd_back
1786611787.124282,fwd_back
1786611787.225049,fwd_back
1786611787.326470,fwd_back
1786611787.429627,fwd_back
1786611787.544354,fwd_back
1786611787.645298,fwd_back
1786611787.744506,fwd_back
1786611787.845914,fwd_back
1786611787.943196,fwd_back
1786611788.058892,fwd_back
1786611788.154021,fwd_back
1786611788.234887,fwd_back
1786611788.330841,fwd_back
1786611788.428815,fwd_back
1786611788.522318,fwd_back
1786611788.613984,fwd_back
1786611788.697530,fwd_back
1786611788.866077,fwd_back
1786611788.948101,fwd_back
1786611789.029848,fwd_back
1786611789.105010,fwd_back
1786611789.188409,fwd_back
1786611789.263621,fwd_back
1786611789.347415,fwd_back
1786611789.424829,fwd_back
1786611789.508724,fwd_back
1786611789.581808,fwd_back
1786611789.654343,fwd_back
1786611789.740495,fwd_back
1786611789.819749,fwd_back
1786611789.909437,fwd_back
1786611789.988097,fwd_back
1786611790.064057,fwd_back
1786611790.153764,fwd_back
1786611790.232063,fwd_back
1786611790.320653,fwd_back
1786611790.409863,fwd_back
1786611790.500460,fwd_back
1786611790.577752,fwd_back
1786611790.667144,fwd_back
1786611790.758294,fwd_back
1786611790.849066,fwd_back
1786611790.945546,fwd_back
1786611791.062882,fwd_back
1786611791.163309,fwd_back
1786611791.253516,fwd_back
1786611791.342026,fwd_back
1786611791.462019,fwd_back
1786611791.640178,fwd_back
1786611791.756583,fwd_back
1786611791.942574,fwd_back
1786611792.074246,fwd_back
1786611792.204916,fwd_back
1786611792.309984,fwd_back
1786611792.402297,fwd_back
1786611792.567394,fwd_back
1786611792.658854,fwd_back
1786611792.783817,fwd_back
1786611792.876219,fwd_back
1786611792.964852,fwd_back
1786611793.055764,fwd_back
1786611793.147645,fwd_back
1786611793.235305,fwd_back
1786611793.326204,fwd_back
1786611793.413668,fwd_back
1786611793.490031,fwd_back
1786611793.581620,fwd_back
1786611793.662560,fwd_back
1786611793.750754,fwd_back
1786611793.828567,fwd_back
1786611793.920107,fwd_back
1786611793.995460,fwd_back
1786611794.073225,fwd_back
1786611794.164055,fwd_back
1786611794.242067,fwd_back
1786611794.323999,fwd_back
1786611794.417389,fwd_back
1786611794.495205,fwd_back
1786611794.583833,fwd_back
1786611795.047027,fwd_back
1786611795.157782,fwd_back
1786611795.238223,fwd_back
1786611795.327027,fwd_back
1786611795.404453,fwd_back
1786611795.496712,fwd_back
1786611795.577494,fwd_back
1786611795.657196,fwd_back
1786611795.750824,fwd_back
1786611795.828448,fwd_back
1786611795.917951,fwd_back
1786611795.996308,fwd_back
1786611796.075746,fwd_back
1786611796.166731,fwd_back
1786611796.257885,fwd_back
1786611796.338247,fwd_back
1786611796.427649,fwd_back
1786611796.518695,fwd_back
1786611796.605906,fwd_back
1786611796.696006,fwd_back
1786611796.784586,fwd_back
1786611796.886156,fwd_back
1786611796.976474,fwd_back
1786611797.066703,fwd_back
1786611797.153340,fwd_back
1786611797.243646,fwd_back
1786611797.331230,fwd_back
1786611797.564729,fwd_back
1786611797.867813,fwd_back
1786611797.980399,fwd_back
1786611798.066662,fwd_back
1786611798.217003,fwd_back
1786611798.317236,fwd_back
1786611798.404326,fwd_back
1786611798.491968,fwd_back
1786611798.572007,fwd_back
1786611798.663682,fwd_back
1786611798.741202,fwd_back
1786611798.832802,fwd_back
1786611798.913588,fwd_back
1786611799.003774,fwd_back
1786611799.083002,fwd_back
1786611799.173896,fwd_back
1786611799.319888,fwd_back
1786611799.401153,fwd_back
1786611799.491536,fwd_back
1786611799.571044,fwd_back
1786611799.661027,fwd_back
1786611799.737718,fwd_back
1786611799.817217,fwd_back
1786611799.904190,fwd_back
1786611799.982393,fwd_back
1786611800.072327,fwd_back
1786611800.150078,fwd_back
1786611800.226579,fwd_back
1786611800.323961,fwd_back
1786611800.404162,fwd_back
1786611800.493954,fwd_back
1786611800.571963,fwd_back
1786611800.653920,fwd_back
1786611800.740821,fwd_back
1786611800.813998,fwd_back
1786611800.903499,fwd_back
1786611800.991687,fwd_back
1786611801.081913,fwd_back
1786611801.170587,fwd_back
1786611801.262369,fwd_back
1786611801.349121,fwd_back
1786611801.440549,fwd_back
1786611801.529580,fwd_back
1786611806.830069,head_only
1786611806.921294,head_only
1786611807.014097,head_only
1786611807.114048,head_only
1786611807.201475,head_only
1786611807.291276,head_only
1786611807.379789,head_only
1786611807.483777,head_only
1786611807.575352,head_only
1786611807.664996,head_only
1786611807.755400,head_only
1786611807.846961,head_only
1786611807.937958,head_only
1786611808.029028,head_only
1786611808.120834,head_only
1786611808.209085,head_only
1786611808.300729,head_only
1786611808.392123,head_only
1786611808.479914,head_only
1786611808.567368,head_only
1786611808.645247,head_only
1786611808.735457,head_only
1786611808.828461,head_only
1786611808.915038,head_only
1786611808.990972,head_only
1786611809.080693,head_only
1786611809.168260,head_only
1786611809.255404,head_only
1786611809.343354,head_only
1786611809.421587,head_only
1786611809.509297,head_only
1786611809.600179,head_only
1786611809.688952,head_only
1786611809.768764,head_only
1786611809.873152,head_only
1786611809.964433,head_only
1786611810.051045,head_only
1786611810.142687,head_only
1786611810.221162,head_only
1786611810.305698,head_only
1786611810.401150,head_only
1786611810.477749,head_only
1786611810.568518,head_only
1786611810.658697,head_only
1786611810.750229,head_only
1786611810.841656,head_only
1786611810.930734,head_only
1786611811.020771,head_only
1786611811.108914,head_only
1786611811.193523,head_only
1786611811.283402,head_only
1786611811.372379,head_only
1786611811.463269,head_only
1786611811.550582,head_only
1786611811.706935,head_only
1786611811.796873,head_only
1786611811.885366,head_only
1786611811.976534,head_only
1786611812.066523,head_only
1786611812.159307,head_only
1786611812.244553,head_only
1786611812.335276,head_only
1786611812.422684,head_only
1786611812.569300,head_only
1786611812.657809,head_only
1786611812.747253,head_only
1786611812.839295,head_only
1786611812.929051,head_only
1786611813.020543,head_only
1786611813.109686,head_only
1786611813.200257,head_only
1786611813.292088,head_only
1786611813.380909,head_only
1786611813.472305,head_only
1786611813.563862,head_only
1786611813.655498,head_only
1786611813.746136,head_only
1786611813.835421,head_only
1786611813.924802,head_only
1786611814.016251,head_only
1786611814.109646,head_only
1786611814.198914,head_only
1786611814.289192,head_only
1786611814.378661,head_only
1786611814.469208,head_only
1786611814.555083,head_only
1786611814.647427,head_only
1786611814.736280,head_only
1786611814.824995,head_only
1786611814.901923,head_only
1786611814.992981,head_only
1786611815.081034,head_only
1786611815.169383,head_only
1786611815.255168,head_only
1786611815.345855,head_only
1786611815.424314,head_only
1786611815.510038,head_only
1786611815.599043,head_only
1786611815.689472,head_only
1786611815.779261,head_only
1786611815.868910,head_only
1786611815.954504,head_only
1786611816.041895,head_only
1786611816.131867,head_only
1786611816.222848,head_only
1786611816.300408,head_only
1786611816.402159,head_only
1786611816.493746,head_only
1786611816.570622,head_only
1786611816.672602,head_only
1786611816.761001,head_only
1786611816.850471,head_only
1786611816.939981,head_only
1786611817.032009,head_only
1786611817.120154,head_only
1786611817.209972,head_only
1786611817.295535,head_only
1786611817.385303,head_only
1786611817.465568,head_only
1786611817.567113,head_only
1786611817.658345,head_only
1786611817.733240,head_only
1786611817.824225,head_only
1786611817.926606,head_only
1786611818.015907,head_only
1786611818.108784,head_only
1786611818.195660,head_only
1786611818.287856,head_only
1786611818.375596,head_only
1786611818.465557,head_only
1786611818.556289,head_only
1786611818.644597,head_only
1786611818.736255,head_only
1786611818.821428,head_only
1786611818.912578,head_only
1786611819.003262,head_only
1786611819.089931,head_only
1786611819.180570,head_only
1786611819.270799,head_only
1786611819.358760,head_only
1786611819.449054,head_only
1786611819.539508,head_only
1786611819.629836,head_only
1786611819.720052,head_only
1786611819.810926,head_only
1786611819.890541,head_only
1786611819.981999,head_only
1786611820.070422,head_only
1786611820.159306,head_only
1786611820.244006,head_only
1786611820.335899,head_only
1786611820.427241,head_only
1786611820.517363,head_only
1786611820.606702,head_only
1786611820.699291,head_only
1786611820.778187,head_only
1786611820.876802,head_only
1786611820.965847,head_only
1786611821.056113,head_only
1786611821.254889,head_only
1786611821.360289,head_only
1786611821.450752,head_only
1786611821.541087,head_only
1786611821.631868,head_only
1786611821.710652,head_only
1786611822.017529,head_only
1786611822.105963,head_only
1786611822.193959,head_only
1786611822.282652,head_only
1786611822.370088,head_only
1786611822.462300,head_only
1786611822.614878,head_only
1786611822.704105,head_only
1786611822.790145,head_only
1786611822.890600,head_only
1786611822.968424,head_only
1786611823.058800,head_only
1786611823.150802,head_only
1786611823.239061,head_only
1786611823.329854,head_only
1786611823.420060,head_only
1786611823.509921,head_only
1786611823.732152,head_only
1786611823.817400,head_only
1786611823.905524,head_only
1786611823.995109,head_only
1786611824.084363,head_only
1786611824.165187,head_only
1786611824.256999,head_only
1786611824.346872,head_only
1786611824.682873,head_only
1786611824.762619,head_only
1786611824.855893,head_only
1786611824.958667,head_only
1786611825.036305,head_only
1786611825.122780,head_only
1786611825.208501,head_only
1786611825.298392,head_only
1786611825.501898,head_only
1786611825.579584,head_only
1786611825.668408,head_only
1786611825.770831,head_only
1786611825.850081,head_only
1786611825.940043,head_only
1786611826.041650,head_only
1786611826.119712,head_only
1786611826.211618,head_only
1786611826.536578,head_only
1786611826.625280,head_only
1786611826.736278,head_only
1786611832.039438,natural_typing
1786611832.138379,natural_typing
1786611832.228791,natural_typing
1786611832.318312,natural_typing
1786611832.409992,natural_typing
1786611832.487673,natural_typing
1786611832.591411,natural_typing
1786611832.676457,natural_typing
1786611832.767837,natural_typing
1786611832.857942,natural_typing
1786611832.948429,natural_typing
1786611833.037315,natural_typing
1786611833.126089,natural_typing
1786611833.216561,natural_typing
1786611833.297255,natural_typing
1786611833.382591,natural_typing
1786611833.481083,natural_typing
1786611833.567622,natural_typing
1786611833.657504,natural_typing
1786611833.745316,natural_typing
1786611833.834915,natural_typing
1786611833.918580,natural_typing
1786611834.011232,natural_typing
1786611834.100519,natural_typing
1786611834.188692,natural_typing
1786611834.278443,natural_typing
1786611834.354767,natural_typing
1786611834.440523,natural_typing
1786611834.529644,natural_typing
1786611834.622796,natural_typing
1786611834.712527,natural_typing
1786611834.801966,natural_typing
1786611834.888848,natural_typing
1786611834.976632,natural_typing
1786611835.067235,natural_typing
1786611835.157140,natural_typing
1786611835.248611,natural_typing
1786611835.338943,natural_typing
1786611835.428986,natural_typing
1786611835.521438,natural_typing
1786611835.610150,natural_typing
1786611835.700871,natural_typing
1786611835.788143,natural_typing
1786611835.877368,natural_typing
1786611835.966173,natural_typing
1786611836.054382,natural_typing
1786611836.143925,natural_typing
1786611836.233017,natural_typing
1786611836.322237,natural_typing
1786611836.411295,natural_typing
1786611836.500855,natural_typing
1786611836.593226,natural_typing
1786611836.685230,natural_typing
1786611836.772300,natural_typing
1786611836.852628,natural_typing
1786611836.942143,natural_typing
1786611837.034573,natural_typing
1786611837.124783,natural_typing
1786611837.213699,natural_typing
1786611837.300682,natural_typing
1786611837.388024,natural_typing
1786611837.474886,natural_typing
1786611837.568408,natural_typing
1786611837.658733,natural_typing
1786611837.746503,natural_typing
1786611837.832673,natural_typing
1786611837.923622,natural_typing
1786611838.014991,natural_typing
1786611838.100507,natural_typing
1786611838.190820,natural_typing
1786611838.280998,natural_typing
1786611838.371987,natural_typing
1786611838.461622,natural_typing
1786611838.549486,natural_typing
1786611838.634339,natural_typing
1786611838.724068,natural_typing
1786611838.813011,natural_typing
1786611838.902395,natural_typing
1786611838.988614,natural_typing
1786611839.076324,natural_typing
1786611839.154638,natural_typing
1786611839.243093,natural_typing
1786611839.332315,natural_typing
1786611839.422660,natural_typing
1786611839.511208,natural_typing
1786611839.597080,natural_typing
1786611839.685865,natural_typing
1786611839.774104,natural_typing
1786611839.861820,natural_typing
1786611839.952569,natural_typing
1786611840.041716,natural_typing
1786611840.129874,natural_typing
1786611840.217780,natural_typing
1786611840.303524,natural_typing
1786611840.391519,natural_typing
1786611840.482195,natural_typing
1786611840.571886,natural_typing
1786611840.663648,natural_typing
1786611840.754295,natural_typing
1786611840.845445,natural_typing
1786611840.935354,natural_typing
1786611841.024352,natural_typing
1786611841.111913,natural_typing
1786611841.202480,natural_typing
1786611841.281845,natural_typing
1786611841.371872,natural_typing
1786611841.460797,natural_typing
1786611841.551130,natural_typing
1786611841.641451,natural_typing
1786611841.730490,natural_typing
1786611841.820411,natural_typing
1786611841.911048,natural_typing
1786611842.000248,natural_typing
1786611842.089987,natural_typing
1786611842.182331,natural_typing
1786611842.272916,natural_typing
1786611842.358496,natural_typing
1786611842.507329,natural_typing
1786611842.599120,natural_typing
1786611842.691213,natural_typing
1786611842.780576,natural_typing
1786611842.871696,natural_typing
1786611842.971455,natural_typing
1786611843.065984,natural_typing
1786611843.147794,natural_typing
1786611843.236311,natural_typing
1786611843.357595,natural_typing
1786611843.464080,natural_typing
1786611843.554823,natural_typing
1786611843.643136,natural_typing
1786611843.802488,natural_typing
1786611843.893715,natural_typing
1786611843.984472,natural_typing
1786611844.067878,natural_typing
1786611844.160913,natural_typing
1786611844.251477,natural_typing
1786611844.330876,natural_typing
1786611844.423173,natural_typing
1786611844.531465,natural_typing
1786611844.621674,natural_typing
1786611844.718677,natural_typing
1786611844.795851,natural_typing
1786611844.929158,natural_typing
1786611845.044818,natural_typing
1786611845.190799,natural_typing
1786611845.305843,natural_typing
1786611845.402058,natural_typing
1786611845.525633,natural_typing
1786611845.650979,natural_typing
1786611845.729585,natural_typing
1786611845.830068,natural_typing
1786611845.918147,natural_typing
1786611845.994548,natural_typing
1786611846.085014,natural_typing
1786611846.174966,natural_typing
1786611846.256227,natural_typing
1786611846.344479,natural_typing
1786611846.434485,natural_typing
1786611846.533675,natural_typing
1786611846.642699,natural_typing
1786611846.732419,natural_typing
1786611846.824440,natural_typing
1786611846.914016,natural_typing
1786611847.017021,natural_typing
1786611847.096475,natural_typing
1786611847.185666,natural_typing
1786611847.276264,natural_typing
1786611847.355221,natural_typing
1786611847.462700,natural_typing
1786611847.554613,natural_typing
1786611847.645270,natural_typing
1786611847.743668,natural_typing
1786611847.834625,natural_typing
1786611847.911755,natural_typing
1786611848.000057,natural_typing
1786611848.079879,natural_typing
1786611848.169889,natural_typing
1786611848.255462,natural_typing
1786611848.332475,natural_typing
1786611848.425157,natural_typing
1786611848.503394,natural_typing
1786611848.595156,natural_typing
1786611848.684277,natural_typing
1786611848.765247,natural_typing
1786611848.856183,natural_typing
1786611848.946994,natural_typing
1786611849.026162,natural_typing
1786611849.118648,natural_typing
1786611849.208429,natural_typing
1786611849.285300,natural_typing
1786611849.371484,natural_typing
1786611849.463419,natural_typing
1786611849.542672,natural_typing
1786611849.633207,natural_typing
1786611849.712153,natural_typing
1786611849.799177,natural_typing
1786611849.890253,natural_typing
1786611849.969966,natural_typing
1786611850.059725,natural_typing
1786611850.149642,natural_typing
1786611850.227928,natural_typing
1786611850.320699,natural_typing
1786611850.406993,natural_typing
1786611850.486967,natural_typing
1786611850.573254,natural_typing
1786611850.662740,natural_typing
1786611850.752430,natural_typing
1786611850.832189,natural_typing
1786611850.921589,natural_typing
1786611851.012097,natural_typing
1786611851.089060,natural_typing
1786611851.179096,natural_typing
1786611851.269510,natural_typing
1786611851.344630,natural_typing
1786611851.435943,natural_typing
1786611851.524279,natural_typing
1786611851.605199,natural_typing
1786611851.694440,natural_typing
1786611851.769775,natural_typing
1786611851.856360,natural_typing
1786611851.946985,natural_typing
1786611852.024655,natural_typing
1786611852.111926,natural_typing
1786611852.203193,natural_typing
1786611852.282664,natural_typing
1786611852.371478,natural_typing
1786611852.455356,natural_typing
1786611852.534071,natural_typing
1786611852.624530,natural_typing
1786611852.715466,natural_typing
1786611852.793304,natural_typing
1786611852.883423,natural_typing
1786611852.974175,natural_typing
1786611853.049846,natural_typing
1786611853.136194,natural_typing
1786611853.225876,natural_typing
1786611853.302030,natural_typing
1786611853.393374,natural_typing
1786611853.480537,natural_typing
1786611853.558629,natural_typing
1786611853.646378,natural_typing
1786611853.734666,natural_typing
1786611853.810943,natural_typing
1786611853.900705,natural_typing
1786611853.980605,natural_typing
1786611854.069943,natural_typing
1786611854.159949,natural_typing
1786611854.239884,natural_typing
1786611854.329225,natural_typing
1786611854.404433,natural_typing
1786611854.494935,natural_typing
1786611854.583420,natural_typing
1786611854.661093,natural_typing
1786611854.749005,natural_typing
1786611854.838116,natural_typing
1786611854.915751,natural_typing
1786611855.003396,natural_typing
1786611855.079911,natural_typing
1786611855.168327,natural_typing
1786611855.259058,natural_typing
1786611855.348868,natural_typing
1786611855.428120,natural_typing
1786611855.518986,natural_typing
1786611855.596255,natural_typing
1786611855.683424,natural_typing
1786611855.761814,natural_typing
1786611855.847870,natural_typing
1786611855.939124,natural_typing
1786611856.017764,natural_typing
1786611856.110938,natural_typing
1786611856.189788,natural_typing
1786611856.281541,natural_typing
1786611856.372843,natural_typing
1786611856.464060,natural_typing
1786611856.539550,natural_typing
1786611856.631087,natural_typing
1786611856.717742,natural_typing
1786611856.796388,natural_typing
1786611856.885515,natural_typing
1786611856.976780,natural_typing
1786611857.069343,natural_typing
1786611857.144609,natural_typing
1786611857.234387,natural_typing
1786611857.323887,natural_typing
1786611857.403204,natural_typing
1786611857.492321,natural_typing
1786611857.582393,natural_typing
1786611857.673537,natural_typing
1786611857.765421,natural_typing
1786611857.854608,natural_typing
1786611857.933057,natural_typing
1786611858.019437,natural_typing
1786611858.111451,natural_typing
1786611858.201100,natural_typing
1786611858.289333,natural_typing
1786611858.378074,natural_typing
1786611858.467722,natural_typing
1786611858.546704,natural_typing
1786611858.635856,natural_typing
1786611858.726544,natural_typing
1786611858.813625,natural_typing
1786611858.888803,natural_typing
1786611858.979188,natural_typing
1786611859.069128,natural_typing
1786611859.148733,natural_typing
1786611859.247143,natural_typing
1786611859.334730,natural_typing
1786611859.411693,natural_typing
1786611859.502743,natural_typing
1786611859.590441,natural_typing
1786611859.681514,natural_typing
1786611859.761060,natural_typing
1786611859.850924,natural_typing
1786611859.941421,natural_typing
1786611860.031759,natural_typing
1786611860.111772,natural_typing
1786611860.202724,natural_typing
1786611860.292149,natural_typing
1786611860.368313,natural_typing
1786611860.461050,natural_typing
1786611860.551886,natural_typing
1786611860.641870,natural_typing
1786611860.720833,natural_typing
1786611860.823692,natural_typing
1786611860.902256,natural_typing
1786611860.990727,natural_typing
1786611861.079582,natural_typing
1786611861.166136,natural_typing
1786611861.241611,natural_typing
1786611861.329928,natural_typing
1786611861.419917,natural_typing
1786611861.509087,natural_typing
1786611861.594673,natural_typing
1786611861.675545,natural_typing
1786611861.765162,natural_typing
1786611861.856793,natural_typing
1786611861.932380,natural_typing
1786611862.019770,natural_typing
1786611862.108418,natural_typing
1786611862.199507,natural_typing
1786611862.288082,natural_typing
1786611862.366606,natural_typing
1786611862.456464,natural_typing
1786611862.542827,natural_typing
1786611862.634379,natural_typing
1786611862.714608,natural_typing
1786611862.803291,natural_typing
1786611862.895825,natural_typing
1786611862.986239,natural_typing
1786611863.076368,natural_typing
1786611863.155752,natural_typing
1786611863.242986,natural_typing
1786611863.333331,natural_typing
1786611863.423722,natural_typing
1786611863.512121,natural_typing
1786611863.590950,natural_typing
1786611863.681175,natural_typing
1786611863.771674,natural_typing
1786611863.860686,natural_typing
1786611863.941577,natural_typing
1786611864.032227,natural_typing
1786611864.121671,natural_typing
1786611864.211396,natural_typing
1786611864.287257,natural_typing
1786611864.374329,natural_typing
1786611864.462758,natural_typing
1786611864.543260,natural_typing
1786611864.634294,natural_typing
1786611864.723328,natural_typing
1786611864.814466,natural_typing
1786611864.893651,natural_typing
1786611864.981368,natural_typing
1786611865.067922,natural_typing
1786611865.147410,natural_typing
1786611865.238194,natural_typing
1786611865.326434,natural_typing
1786611865.412192,natural_typing
1786611865.489852,natural_typing
1786611865.579352,natural_typing
1786611865.670476,natural_typing
1786611865.759771,natural_typing
1786611865.837395,natural_typing
1786611865.925745,natural_typing
1786611866.014741,natural_typing
1786611866.097042,natural_typing
1786611866.184897,natural_typing
1786611866.270835,natural_typing
1786611866.364413,natural_typing
1786611866.454998,natural_typing
1786611866.533143,natural_typing
1786611866.622326,natural_typing
1786611866.712057,natural_typing
1786611866.791304,natural_typing
1786611866.881550,natural_typing
1786611866.967140,natural_typing
1786611867.058126,natural_typing
1786611867.137521,natural_typing
1786611867.226083,natural_typing
1786611867.312723,natural_typing
1786611867.390412,natural_typing
1786611867.490786,natural_typing
1786611867.567267,natural_typing
1786611867.655483,natural_typing
1786611867.748079,natural_typing
1786611867.825587,natural_typing
1786611867.917691,natural_typing
1786611868.006777,natural_typing
1786611868.097800,natural_typing
1786611868.175173,natural_typing
1786611868.262257,natural_typing
1786611868.352810,natural_typing
1786611868.430840,natural_typing
1786611868.520019,natural_typing
1786611868.612118,natural_typing
1786611868.702557,natural_typing
1786611868.778364,natural_typing
1786611868.867508,natural_typing
1786611868.957924,natural_typing
1786611869.036671,natural_typing
1786611869.125682,natural_typing
1786611869.212714,natural_typing
1786611869.301194,natural_typing
1786611869.375510,natural_typing
1786611869.462995,natural_typing
1786611869.553243,natural_typing
1786611869.631218,natural_typing
1786611869.719487,natural_typing
1786611869.810787,natural_typing
1786611869.900462,natural_typing
1786611869.979520,natural_typing
1786611870.067197,natural_typing
1786611870.152028,natural_typing
1786611870.225872,natural_typing
1786611870.312779,natural_typing
1786611870.401190,natural_typing
1786611870.489742,natural_typing
1786611870.569970,natural_typing
1786611870.660743,natural_typing
1786611870.748047,natural_typing
1786611870.829359,natural_typing
1786611870.918604,natural_typing
1786611871.013192,natural_typing
1786611871.101876,natural_typing
1786611871.180993,natural_typing
1786611871.273401,natural_typing
1786611871.364963,natural_typing
1786611871.443543,natural_typing
1786611871.534212,natural_typing
1786611871.621961,natural_typing
1786611871.710641,natural_typing
1786611871.790413,natural_typing
1786611871.881384,natural_typing
1786611871.969877,natural_typing
1786611872.049373,natural_typing
1786611872.140931,natural_typing
1786611872.228854,natural_typing
1786611872.319960,natural_typing
1786611872.398977,natural_typing
1786611872.487058,natural_typing
1786611872.577508,natural_typing
1786611872.665622,natural_typing
1786611872.746404,natural_typing
1786611872.834572,natural_typing
1786611872.923459,natural_typing
1786611873.002990,natural_typing
1786611873.093700,natural_typing
1786611873.184578,natural_typing
1786611873.275954,natural_typing
1786611873.353427,natural_typing
1786611873.443372,natural_typing
1786611873.530506,natural_typing
1786611873.610170,natural_typing
1786611873.700181,natural_typing
1786611873.792299,natural_typing
1786611873.880943,natural_typing
1786611873.957871,natural_typing
1786611874.048660,natural_typing
1786611874.138960,natural_typing
1786611874.218657,natural_typing
1786611874.309249,natural_typing
1786611874.397856,natural_typing
1786611874.489157,natural_typing
1786611874.570409,natural_typing
1786611874.654048,natural_typing
1786611874.743526,natural_typing
1786611874.822373,natural_typing
1786611874.910915,natural_typing
1786611875.001162,natural_typing
1786611875.088761,natural_typing
1786611875.160953,natural_typing
1786611875.246467,natural_typing
1786611875.336616,natural_typing
1786611875.425469,natural_typing
1786611875.517229,natural_typing
1786611875.594256,natural_typing
1786611875.684071,natural_typing
1786611875.773036,natural_typing
1786611875.863486,natural_typing
1786611875.943986,natural_typing
1786611876.032580,natural_typing
1786611876.125801,natural_typing
1786611876.214567,natural_typing
1786611876.292326,natural_typing
1786611876.382909,natural_typing
1786611876.473663,natural_typing
1786611876.553956,natural_typing
1786611876.641518,natural_typing
1786611876.729592,natural_typing
1786611876.817250,natural_typing
1786611876.890047,natural_typing
1786611876.976744,natural_typing
1786611882.278321,natural_reach
1786611882.357093,natural_reach
1786611882.449487,natural_reach
1786611882.538349,natural_reach
1786611882.626011,natural_reach
1786611882.706440,natural_reach
1786611882.794128,natural_reach
1786611882.882662,natural_reach
1786611882.971338,natural_reach
1786611883.049021,natural_reach
1786611883.139893,natural_reach
1786611883.226089,natural_reach
1786611883.315586,natural_reach
1786611883.405890,natural_reach
1786611883.490809,natural_reach
1786611883.583135,natural_reach
1786611883.673034,natural_reach
1786611883.765359,natural_reach
1786611883.855520,natural_reach
1786611883.944516,natural_reach
1786611884.023497,natural_reach
1786611884.114026,natural_reach
1786611884.202592,natural_reach
1786611884.290292,natural_reach
1786611884.380003,natural_reach
1786611884.470114,natural_reach
1786611884.559426,natural_reach
1786611884.647502,natural_reach
1786611884.739547,natural_reach
1786611884.830010,natural_reach
1786611884.908801,natural_reach
1786611884.994863,natural_reach
1786611885.083476,natural_reach
1786611885.172996,natural_reach
1786611885.266884,natural_reach
1786611885.358355,natural_reach
1786611885.446052,natural_reach
1786611885.525331,natural_reach
1786611885.616951,natural_reach
1786611885.706213,natural_reach
1786611885.795922,natural_reach
1786611885.885316,natural_reach
1786611885.976669,natural_reach
1786611886.056300,natural_reach
1786611886.133401,natural_reach
1786611886.209668,natural_reach
1786611886.303639,natural_reach
1786611886.382172,natural_reach
1786611886.475109,natural_reach
1786611886.553604,natural_reach
1786611886.633561,natural_reach
1786611886.724311,natural_reach
1786611886.802505,natural_reach
1786611886.894351,natural_reach
1786611886.985647,natural_reach
1786611887.064423,natural_reach
1786611887.153360,natural_reach
1786611887.234444,natural_reach
1786611887.313808,natural_reach
1786611887.403311,natural_reach
1786611887.483602,natural_reach
1786611887.571781,natural_reach
1786611887.654455,natural_reach
1786611887.743872,natural_reach
1786611887.836496,natural_reach
1786611887.924711,natural_reach
1786611888.016972,natural_reach
1786611888.106698,natural_reach
1786611888.198014,natural_reach
1786611888.288494,natural_reach
1786611888.391282,natural_reach
1786611888.481198,natural_reach
1786611888.571484,natural_reach
1786611888.668808,natural_reach
1786611888.756243,natural_reach
1786611888.847548,natural_reach
1786611888.940310,natural_reach
1786611889.043978,natural_reach
1786611889.131950,natural_reach
1786611889.220867,natural_reach
1786611889.311319,natural_reach
1786611889.400004,natural_reach
1786611889.488161,natural_reach
1786611889.578742,natural_reach
1786611889.668762,natural_reach
1786611889.770236,natural_reach
1786611889.859277,natural_reach
1786611889.950805,natural_reach
1786611890.041598,natural_reach
1786611890.132978,natural_reach
1786611890.222488,natural_reach
1786611890.310713,natural_reach
1786611890.399838,natural_reach
1786611890.492849,natural_reach
1786611890.570541,natural_reach
1786611890.658071,natural_reach
1786611890.745825,natural_reach
1786611890.835254,natural_reach
1786611890.916925,natural_reach
1786611891.008196,natural_reach
1786611891.101565,natural_reach
1786611891.189760,natural_reach
1786611891.280607,natural_reach
1786611891.356877,natural_reach
1786611891.446631,natural_reach
1786611891.538201,natural_reach
1786611891.623867,natural_reach
1786611891.711154,natural_reach
1786611891.790375,natural_reach
1786611891.880957,natural_reach
1786611891.971422,natural_reach
1786611892.070397,natural_reach
1786611892.160394,natural_reach
1786611892.247859,natural_reach
1786611892.326546,natural_reach
