t_wallclock,action
1786611327.491354,fwd_back
1786611327.582580,fwd_back
1786611327.668359,fwd_back
1786611327.757412,fwd_back
1786611327.861081,fwd_back
1786611327.947557,fwd_back
1786611328.038327,fwd_back
1786611328.129976,fwd_back
1786611328.231141,fwd_back
1786611328.321241,fwd_back
1786611328.410517,fwd_back
1786611328.499878,fwd_back
1786611328.590600,fwd_back
1786611328.687102,fwd_back
1786611328.775941,fwd_back
1786611328.867351,fwd_back
1786611328.955527,fwd_back
1786611329.056408,fwd_back
1786611329.146573,fwd_back
1786611329.236477,fwd_back
1786611329.340215,fwd_back
1786611329.430644,fwd_back
1786611329.520318,fwd_back
1786611329.607870,fwd_back
1786611329.696689,fwd_back
1786611329.797771,fwd_back
1786611329.877589,fwd_back
1786611329.966195,fwd_back
1786611330.056189,fwd_back
1786611330.146173,fwd_back
1786611330.235661,fwd_back
1786611330.310250,fwd_back
1786611330.396960,fwd_back
1786611330.484029,fwd_back
1786611330.571391,fwd_back
1786611330.652989,fwd_back
1786611330.740231,fwd_back
1786611330.826489,fwd_back
1786611330.903655,fwd_back
1786611330.984766,fwd_back
1786611331.071622,fwd_back
1786611331.146332,fwd_back
1786611331.225677,fwd_back
1786611331.317025,fwd_back
1786611331.394885,fwd_back
1786611331.485868,fwd_back
1786611331.563939,fwd_back
1786611331.646041,fwd_back
1786611331.735804,fwd_back
1786611331.814856,fwd_back
1786611331.894048,fwd_back
1786611331.983205,fwd_back
1786611332.064415,fwd_back
1786611332.152161,fwd_back
1786611332.226939,fwd_back
1786611332.305884,fwd_back
1786611332.394888,fwd_back
1786611332.472463,fwd_back
1786611332.550552,fwd_back
1786611332.639626,fwd_back
1786611332.718235,fwd_back
1786611332.806016,fwd_back
1786611332.886134,fwd_back
1786611332.966400,fwd_back
1786611333.055098,fwd_back
1786611333.139370,fwd_back
1786611333.223991,fwd_back
1786611333.311568,fwd_back
1786611333.405053,fwd_back
1786611333.493962,fwd_back
1786611333.586130,fwd_back
1786611333.677567,fwd_back
1786611333.765304,fwd_back
1786611333.862435,fwd_back
1786611333.952667,fwd_back
1786611334.041250,fwd_back
1786611334.132163,fwd_back
1786611334.221885,fwd_back
1786611334.312828,fwd_back
1786611334.415146,fwd_back
1786611334.603393,fwd_back
1786611334.693963,fwd_back
1786611334.796001,fwd_back
1786611334.885864,fwd_back
1786611334.987567,fwd_back
1786611335.075311,fwd_back
1786611335.161321,fwd_back
1786611335.245645,fwd_back
1786611335.323282,fwd_back
1786611335.415761,fwd_back
1786611335.507315,fwd_back
1786611335.594313,fwd_back
1786611335.685840,fwd_back
1786611335.767609,fwd_back
1786611335.858455,fwd_back
1786611335.946749,fwd_back
1786611336.026077,fwd_back
1786611336.117285,fwd_back
1786611336.205030,fwd_back
1786611336.283681,fwd_back
1786611336.364729,fwd_back
1786611336.454923,fwd_back
1786611336.532074,fwd_back
1786611336.617654,fwd_back
1786611336.697478,fwd_back
1786611336.775874,fwd_back
1786611336.854646,fwd_back
1786611336.945721,fwd_back
1786611337.024193,fwd_back
1786611337.103605,fwd_back
1786611337.192381,fwd_back
1786611337.270103,fwd_back
1786611337.359940,fwd_back
1786611337.438024,fwd_back
1786611337.512976,fwd_back
1786611337.603953,fwd_back
1786611337.683586,fwd_back
1786611337.763359,fwd_back
1786611337.847112,fwd_back
1786611337.926586,fwd_back
1786611338.005908,fwd_back
1786611338.095781,fwd_back
1786611338.175944,fwd_back
1786611338.265908,fwd_back
1786611338.345975,fwd_back
1786611338.436148,fwd_back
1786611338.516471,fwd_back
1786611338.606788,fwd_back
1786611338.694351,fwd_back
1786611338.779204,fwd_back
1786611338.868480,fwd_back
1786611338.959293,fwd_back
1786611339.048743,fwd_back
1786611339.137180,fwd_back
1786611339.237250,fwd_back
1786611339.327118,fwd_back
1786611339.415470,fwd_back
1786611339.506717,fwd_back
1786611339.605397,fwd_back
1786611339.692286,fwd_back
1786611339.782053,fwd_back
1786611339.874725,fwd_back
1786611339.964225,fwd_back
1786611340.054248,fwd_back
1786611340.156245,fwd_back
1786611340.245783,fwd_back
1786611340.335079,fwd_back
1786611340.424121,fwd_back
1786611340.514995,fwd_back
1786611340.618338,fwd_back
1786611340.707303,fwd_back
1786611340.784017,fwd_back
1786611340.869713,fwd_back
1786611340.959283,fwd_back
1786611341.037930,fwd_back
1786611341.127427,fwd_back
1786611341.207531,fwd_back
1786611341.298783,fwd_back
1786611341.385220,fwd_back
1786611341.474832,fwd_back
1786611341.564337,fwd_back
1786611341.641844,fwd_back
1786611341.719816,fwd_back
1786611347.021905,head_only
1786611347.099043,head_only
1786611347.188555,head_only
1786611347.267555,head_only
1786611347.359171,head_only
1786611347.439388,head_only
1786611347.518329,head_only
1786611347.608706,head_only
1786611347.686260,head_only
1786611347.773969,head_only
1786611347.877143,head_only
1786611347.962957,head_only
1786611348.054712,head_only
1786611348.144207,head_only
1786611348.236532,head_only
1786611348.326376,head_only
1786611348.414645,head_only
1786611348.504861,head_only
1786611348.595379,head_only
1786611348.696442,head_only
1786611348.784653,head_only
1786611348.873180,head_only
1786611348.963579,head_only
1786611349.051829,head_only
1786611349.140881,head_only
1786611349.229428,head_only
1786611349.318141,head_only
1786611349.410065,head_only
1786611349.496034,head_only
1786611349.586799,head_only
1786611349.675094,head_only
1786611349.763783,head_only
1786611349.854925,head_only
1786611349.943997,head_only
1786611350.035208,head_only
1786611350.126265,head_only
1786611350.216233,head_only
1786611350.294343,head_only
1786611350.386205,head_only
1786611350.476338,head_only
1786611350.567619,head_only
1786611350.654628,head_only
1786611350.743285,head_only
1786611350.835920,head_only
1786611350.924439,head_only
1786611351.009808,head_only
1786611351.098549,head_only
1786611351.186471,head_only
1786611351.274608,head_only
1786611351.365633,head_only
1786611351.454514,head_only
1786611351.545043,head_only
1786611351.621783,head_only
1786611351.713581,head_only
1786611351.800163,head_only
1786611351.885653,head_only
1786611351.973194,head_only
1786611352.065417,head_only
1786611352.151632,head_only
1786611352.240779,head_only
1786611352.330577,head_only
1786611352.418473,head_only
1786611352.509323,head_only
1786611352.598303,head_only
1786611352.688371,head_only
1786611352.763705,head_only
1786611352.854536,head_only
1786611352.946733,head_only
1786611353.033348,head_only
1786611353.123333,head_only
1786611353.208933,head_only
1786611353.300070,head_only
1786611353.388995,head_only
1786611353.476487,head_only
1786611353.562425,head_only
1786611353.651065,head_only
1786611353.729756,head_only
1786611353.818486,head_only
1786611353.909528,head_only
1786611353.999648,head_only
1786611354.087872,head_only
1786611354.176765,head_only
1786611354.269500,head_only
1786611354.357879,head_only
1786611354.448996,head_only
1786611354.536623,head_only
1786611354.617212,head_only
1786611354.708919,head_only
1786611354.798887,head_only
1786611354.890595,head_only
1786611354.983286,head_only
1786611355.074580,head_only
1786611355.160225,head_only
1786611355.251107,head_only
1786611355.337847,head_only
1786611355.427389,head_only
1786611355.518013,head_only
1786611355.607545,head_only
1786611355.699787,head_only
1786611355.791089,head_only
1786611355.882278,head_only
1786611355.973180,head_only
1786611356.062457,head_only
1786611356.149294,head_only
1786611356.241210,head_only
1786611356.329460,head_only
1786611356.406667,head_only
1786611356.497005,head_only
1786611356.584117,head_only
1786611356.675764,head_only
1786611356.764213,head_only
1786611356.852731,head_only
1786611356.942317,head_only
1786611357.030851,head_only
1786611357.107478,head_only
1786611357.193851,head_only
1786611357.280293,head_only
1786611357.371031,head_only
1786611357.460540,head_only
1786611357.553454,head_only
1786611357.645517,head_only
1786611357.723635,head_only
1786611357.809806,head_only
1786611357.898079,head_only
1786611357.988407,head_only
1786611358.077430,head_only
1786611358.167062,head_only
1786611358.254035,head_only
1786611358.339875,head_only
1786611358.415917,head_only
1786611358.508405,head_only
1786611358.598750,head_only
1786611358.689089,head_only
1786611358.778905,head_only
1786611358.870731,head_only
1786611358.961056,head_only
1786611359.049949,head_only
1786611359.138837,head_only
1786611359.228425,head_only
1786611359.319681,head_only
1786611359.404754,head_only
1786611359.496528,head_only
1786611359.584591,head_only
1786611359.676378,head_only
1786611359.764987,head_only
1786611359.852258,head_only
1786611359.941991,head_only
1786611360.020877,head_only
1786611360.105449,head_only
1786611360.191775,head_only
1786611360.277722,head_only
1786611360.362993,head_only
1786611360.449968,head_only
1786611360.538584,head_only
1786611360.629638,head_only
1786611360.709185,head_only
1786611360.797621,head_only
1786611360.883277,head_only
1786611360.971616,head_only
1786611361.059987,head_only
1786611361.150469,head_only
1786611361.239626,head_only
1786611361.329359,head_only
1786611361.407106,head_only
1786611361.498216,head_only
1786611361.590830,head_only
1786611361.682510,head_only
1786611361.770574,head_only
1786611361.860116,head_only
1786611361.948898,head_only
1786611362.038208,head_only
1786611362.118457,head_only
1786611362.208540,head_only
1786611362.297448,head_only
1786611362.386898,head_only
1786611362.475152,head_only
1786611362.564730,head_only
1786611362.652715,head_only
1786611362.740490,head_only
1786611362.828549,head_only
1786611362.918243,head_only
1786611363.008335,head_only
1786611363.098142,head_only
1786611363.187712,head_only
1786611363.290716,head_only
1786611363.380372,head_only
1786611363.459745,head_only
1786611363.548164,head_only
1786611363.638817,head_only
1786611363.729422,head_only
1786611363.814994,head_only
1786611363.904985,head_only
1786611363.996658,head_only
1786611364.085197,head_only
1786611364.174059,head_only
1786611364.264799,head_only
1786611364.357607,head_only
1786611364.435752,head_only
1786611364.527022,head_only
1786611364.614525,head_only
1786611364.706611,head_only
1786611364.795497,head_only
1786611364.885911,head_only
1786611364.972092,head_only
1786611365.061264,head_only
1786611365.150634,head_only
1786611365.229422,head_only
1786611365.319949,head_only
1786611365.411720,head_only
1786611365.502934,head_only
1786611365.589804,head_only
1786611365.679445,head_only
1786611365.768853,head_only
1786611365.859856,head_only
1786611365.946869,head_only
1786611366.025192,head_only
1786611366.114719,head_only
1786611366.202509,head_only
1786611366.293808,head_only
1786611366.384280,head_only
1786611366.473186,head_only
1786611366.563197,head_only
1786611366.652435,head_only
1786611366.742088,head_only
1786611366.833988,head_only
1786611366.911877,head_only
1786611372.212415,natural_typing
1786611372.304105,natural_typing
1786611372.394341,natural_typing
1786611372.484317,natural_typing
1786611372.574202,natural_typing
1786611372.664292,natural_typing
1786611372.752479,natural_typing
1786611372.842187,natural_typing
1786611372.929625,natural_typing
1786611373.018291,natural_typing
1786611373.107433,natural_typing
1786611373.203498,natural_typing
1786611373.290475,natural_typing
1786611373.381223,natural_typing
1786611373.469424,natural_typing
1786611373.558705,natural_typing
1786611373.660006,natural_typing
1786611373.833095,natural_typing
1786611373.924905,natural_typing
1786611374.023288,natural_typing
1786611374.113976,natural_typing
1786611374.199181,natural_typing
1786611374.302437,natural_typing
1786611374.392357,natural_typing
1786611374.589556,natural_typing
1786611374.680631,natural_typing
1786611374.781523,natural_typing
1786611374.872573,natural_typing
1786611374.962419,natural_typing
1786611375.062083,natural_typing
1786611375.152182,natural_typing
1786611375.240343,natural_typing
1786611375.330101,natural_typing
1786611375.431157,natural_typing
1786611375.519611,natural_typing
1786611375.609358,natural_typing
1786611375.699284,natural_typing
1786611375.801050,natural_typing
1786611375.889854,natural_typing
1786611375.982193,natural_typing
1786611376.073046,natural_typing
1786611376.164409,natural_typing
1786611376.253251,natural_typing
1786611376.354310,natural_typing
1786611376.440209,natural_typing
1786611376.542739,natural_typing
1786611376.630917,natural_typing
1786611376.721953,natural_typing
1786611376.821251,natural_typing
1786611376.910720,natural_typing
1786611376.999990,natural_typing
1786611377.087987,natural_typing
1786611377.191570,natural_typing
1786611377.282797,natural_typing
1786611377.374092,natural_typing
1786611377.475645,natural_typing
1786611377.562993,natural_typing
1786611377.652544,natural_typing
1786611377.740732,natural_typing
1786611377.832014,natural_typing
1786611377.933498,natural_typing
1786611378.020415,natural_typing
1786611378.112715,natural_typing
1786611378.203572,natural_typing
1786611378.293477,natural_typing
1786611378.391462,natural_typing
1786611378.482052,natural_typing
1786611378.570809,natural_typing
1786611378.661824,natural_typing
1786611378.771486,natural_typing
1786611378.868699,natural_typing
1786611378.958772,natural_typing
1786611379.122101,natural_typing
1786611379.211491,natural_typing
1786611379.299742,natural_typing
1786611379.385019,natural_typing
1786611379.474514,natural_typing
1786611379.564162,natural_typing
1786611379.654575,natural_typing
1786611379.756340,natural_typing
1786611379.847305,natural_typing
1786611379.939180,natural_typing
1786611380.029082,natural_typing
1786611380.116273,natural_typing
1786611380.201263,natural_typing
1786611380.289565,natural_typing
1786611380.390907,natural_typing
1786611380.478803,natural_typing
1786611380.564385,natural_typing
1786611380.649656,natural_typing
1786611380.738092,natural_typing
1786611380.827195,natural_typing
1786611380.915793,natural_typing
1786611381.005592,natural_typing
1786611381.096065,natural_typing
1786611381.197370,natural_typing
1786611381.282807,natural_typing
1786611381.373899,natural_typing
1786611381.462841,natural_typing
1786611381.554245,natural_typing
1786611381.643000,natural_typing
1786611381.733784,natural_typing
1786611381.833946,natural_typing
1786611381.922575,natural_typing
1786611382.012407,natural_typing
1786611382.111370,natural_typing
1786611382.200332,natural_typing
1786611382.288995,natural_typing
1786611382.376778,natural_typing
1786611382.466344,natural_typing
1786611382.557382,natural_typing
1786611382.647358,natural_typing
1786611382.750927,natural_typing
1786611382.840245,natural_typing
1786611382.930571,natural_typing
1786611383.019801,natural_typing
1786611383.108854,natural_typing
1786611383.198664,natural_typing
1786611383.299276,natural_typing
1786611383.387721,natural_typing
1786611383.474854,natural_typing
1786611383.562414,natural_typing
1786611383.652406,natural_typing
1786611383.754554,natural_typing
1786611383.844636,natural_typing
1786611383.932886,natural_typing
1786611384.021102,natural_typing
1786611384.111799,natural_typing
1786611384.200684,natural_typing
1786611384.292629,natural_typing
1786611384.381402,natural_typing
1786611384.481798,natural_typing
1786611384.569573,natural_typing
1786611384.657095,natural_typing
1786611384.746540,natural_typing
1786611384.915749,natural_typing
1786611385.016738,natural_typing
1786611385.107057,natural_typing
1786611385.192705,natural_typing
1786611385.283954,natural_typing
1786611385.384270,natural_typing
1786611385.473633,natural_typing
1786611385.563159,natural_typing
1786611385.665394,natural_typing
1786611385.862632,natural_typing
1786611385.952398,natural_typing
1786611386.074116,natural_typing
1786611386.162351,natural_typing
1786611386.276236,natural_typing
1786611386.363731,natural_typing
1786611386.452282,natural_typing
1786611386.756963,natural_typing
1786611386.869381,natural_typing
1786611386.954605,natural_typing
1786611387.051061,natural_typing
1786611387.168046,natural_typing
1786611387.258957,natural_typing
1786611387.439338,natural_typing
1786611387.528644,natural_typing
1786611387.649826,natural_typing
1786611387.746187,natural_typing
1786611387.837628,natural_typing
1786611388.337928,natural_typing
1786611388.428875,natural_typing
1786611388.519476,natural_typing
1786611388.622322,natural_typing
1786611388.713123,natural_typing
1786611388.802169,natural_typing
1786611388.887391,natural_typing
1786611388.977237,natural_typing
1786611389.077243,natural_typing
1786611389.166993,natural_typing
1786611389.255972,natural_typing
1786611389.345904,natural_typing
1786611389.447855,natural_typing
1786611389.538566,natural_typing
1786611389.628960,natural_typing
1786611389.789404,natural_typing
1786611389.899176,natural_typing
1786611389.987217,natural_typing
1786611390.075408,natural_typing
1786611390.165485,natural_typing
1786611390.251478,natural_typing
1786611390.337197,natural_typing
1786611390.426908,natural_typing
1786611390.515373,natural_typing
1786611390.605525,natural_typing
1786611390.692803,natural_typing
1786611390.782935,natural_typing
1786611390.868928,natural_typing
1786611390.960430,natural_typing
1786611391.046618,natural_typing
1786611391.137367,natural_typing
1786611391.227106,natural_typing
1786611391.314032,natural_typing
1786611391.403436,natural_typing
1786611391.494340,natural_typing
1786611391.585087,natural_typing
1786611391.671614,natural_typing
1786611391.760975,natural_typing
1786611391.850666,natural_typing
1786611391.939295,natural_typing
1786611392.031818,natural_typing
1786611392.119563,natural_typing
1786611392.207808,natural_typing
1786611392.296376,natural_typing
1786611392.388153,natural_typing
1786611392.478967,natural_typing
1786611392.568842,natural_typing
1786611392.657582,natural_typing
1786611392.744829,natural_typing
1786611392.835636,natural_typing
1786611392.926390,natural_typing
1786611393.015166,natural_typing
1786611393.104883,natural_typing
1786611393.194894,natural_typing
1786611393.285360,natural_typing
1786611393.375998,natural_typing
1786611393.463583,natural_typing
1786611393.552250,natural_typing
1786611393.645783,natural_typing
1786611393.733567,natural_typing
1786611393.823339,natural_typing
1786611393.913765,natural_typing
1786611394.000613,natural_typing
1786611394.088880,natural_typing
1786611394.180015,natural_typing
1786611394.269513,natural_typing
1786611394.359396,natural_typing
1786611394.450659,natural_typing
1786611394.534519,natural_typing
1786611394.624005,natural_typing
1786611394.709740,natural_typing
1786611394.798820,natural_typing
1786611394.888311,natural_typing
1786611394.978646,natural_typing
1786611395.069944,natural_typing
1786611395.156081,natural_typing
1786611395.244527,natural_typing
1786611395.330784,natural_typing
1786611395.419022,natural_typing
1786611395.498235,natural_typing
1786611395.595188,natural_typing
1786611395.686482,natural_typing
1786611395.782895,natural_typing
1786611395.879234,natural_typing
1786611395.974026,natural_typing
1786611396.074068,natural_typing
1786611396.169451,natural_typing
1786611396.267909,natural_typing
1786611396.368534,natural_typing
1786611396.470966,natural_typing
1786611396.571376,natural_typing
1786611396.672156,natural_typing
1786611396.774985,natural_typing
1786611396.866721,natural_typing
1786611396.968700,natural_typing
1786611397.078068,natural_typing
1786611397.166789,natural_typing
1786611397.249416,natural_typing
1786611397.344083,natural_typing
1786611397.436297,natural_typing
1786611397.529532,natural_typing
1786611397.634198,natural_typing
1786611397.723772,natural_typing
1786611397.812408,natural_typing
1786611397.970672,natural_typing
1786611398.056433,natural_typing
1786611398.138619,natural_typing
1786611398.223973,natural_typing
1786611398.313652,natural_typing
1786611398.399490,natural_typing
1786611398.477353,natural_typing
1786611398.563803,natural_typing
1786611398.652626,natural_typing
1786611398.742205,natural_typing
1786611398.832388,natural_typing
1786611398.922296,natural_typing
1786611399.010740,natural_typing
1786611399.098944,natural_typing
1786611399.189272,natural_typing
1786611399.279005,natural_typing
1786611399.366398,natural_typing
1786611399.454371,natural_typing
1786611399.544490,natural_typing
1786611399.633094,natural_typing
1786611399.718254,natural_typing
1786611399.804438,natural_typing
1786611399.890331,natural_typing
1786611399.980727,natural_typing
1786611400.070616,natural_typing
1786611400.156450,natural_typing
1786611400.246202,natural_typing
1786611400.335392,natural_typing
1786611400.425079,natural_typing
1786611400.515204,natural_typing
1786611400.603462,natural_typing
1786611400.696673,natural_typing
1786611400.785913,natural_typing
1786611400.876399,natural_typing
1786611400.964675,natural_typing
1786611401.051298,natural_typing
1786611401.137905,natural_typing
1786611401.224969,natural_typing
1786611401.313642,natural_typing
1786611401.391831,natural_typing
1786611401.481261,natural_typing
1786611401.570605,natural_typing
1786611401.662517,natural_typing
1786611401.752207,natural_typing
1786611401.841742,natural_typing
1786611401.930759,natural_typing
1786611402.019495,natural_typing
1786611402.109099,natural_typing
1786611402.197576,natural_typing
1786611402.288128,natural_typing
1786611402.379186,natural_typing
1786611402.466126,natural_typing
1786611402.554888,natural_typing
1786611402.645608,natural_typing
1786611402.733852,natural_typing
1786611402.824556,natural_typing
1786611402.910642,natural_typing
1786611403.002546,natural_typing
1786611403.089666,natural_typing
1786611403.180267,natural_typing
1786611403.269221,natural_typing
1786611403.360034,natural_typing
1786611403.461638,natural_typing
1786611403.555590,natural_typing
1786611403.648040,natural_typing
1786611403.735989,natural_typing
1786611403.824564,natural_typing
1786611403.914613,natural_typing
1786611404.015829,natural_typing
1786611404.115355,natural_typing
1786611404.213855,natural_typing
1786611404.311496,natural_typing
1786611404.413655,natural_typing
1786611404.513619,natural_typing
1786611404.612663,natural_typing
1786611404.710642,natural_typing
1786611404.810787,natural_typing
1786611404.908312,natural_typing
1786611405.007606,natural_typing
1786611405.099475,natural_typing
1786611405.187469,natural_typing
1786611405.272792,natural_typing
1786611405.362975,natural_typing
1786611405.462610,natural_typing
1786611405.562657,natural_typing
1786611405.660288,natural_typing
1786611405.753596,natural_typing
1786611405.842307,natural_typing
1786611405.946768,natural_typing
1786611406.048061,natural_typing
1786611406.157743,natural_typing
1786611406.256303,natural_typing
1786611406.349012,natural_typing
1786611406.450133,natural_typing
1786611406.549712,natural_typing
1786611406.640252,natural_typing
1786611406.733133,natural_typing
1786611406.821129,natural_typing
1786611406.910015,natural_typing
1786611406.999333,natural_typing
1786611407.083012,natural_typing
1786611407.175731,natural_typing
1786611407.275794,natural_typing
1786611407.376448,natural_typing
1786611407.473581,natural_typing
1786611407.568055,natural_typing
1786611407.662361,natural_typing
1786611407.759603,natural_typing
1786611407.852473,natural_typing
1786611407.950182,natural_typing
1786611408.046624,natural_typing
1786611408.140101,natural_typing
1786611408.240398,natural_typing
1786611408.341068,natural_typing
1786611408.436077,natural_typing
1786611408.533123,natural_typing
1786611408.633221,natural_typing
1786611408.731151,natural_typing
1786611408.836810,natural_typing
1786611408.930695,natural_typing
1786611409.025684,natural_typing
1786611409.124505,natural_typing
1786611409.228156,natural_typing
1786611409.322216,natural_typing
1786611409.419927,natural_typing
1786611409.513276,natural_typing
1786611409.598352,natural_typing
1786611409.693785,natural_typing
1786611409.783131,natural_typing
1786611409.874515,natural_typing
1786611409.964869,natural_typing
1786611410.054269,natural_typing
1786611410.148408,natural_typing
1786611410.239316,natural_typing
1786611410.328050,natural_typing
1786611410.425133,natural_typing
1786611410.522788,natural_typing
1786611410.621450,natural_typing
1786611410.717672,natural_typing
1786611410.808840,natural_typing
1786611410.904034,natural_typing
1786611410.998735,natural_typing
1786611411.095931,natural_typing
1786611411.191805,natural_typing
1786611411.282059,natural_typing
1786611411.376160,natural_typing
1786611411.475629,natural_typing
1786611411.575248,natural_typing
1786611411.670559,natural_typing
1786611411.778964,natural_typing
1786611411.872105,natural_typing
1786611411.967849,natural_typing
1786611412.066783,natural_typing
1786611412.179175,natural_typing
1786611412.278143,natural_typing
1786611412.376488,natural_typing
1786611412.472053,natural_typing
1786611412.566362,natural_typing
1786611412.665942,natural_typing
1786611412.764743,natural_typing
1786611412.863245,natural_typing
1786611412.956778,natural_typing
1786611413.053002,natural_typing
1786611413.148491,natural_typing
1786611413.246099,natural_typing
1786611413.343017,natural_typing
1786611413.440342,natural_typing
1786611413.537056,natural_typing
1786611413.633468,natural_typing
1786611413.729970,natural_typing
1786611413.826029,natural_typing
1786611413.923666,natural_typing
1786611414.021815,natural_typing
1786611414.117170,natural_typing
1786611414.214622,natural_typing
1786611414.311185,natural_typing
1786611414.406643,natural_typing
1786611414.500444,natural_typing
1786611414.601088,natural_typing
1786611414.702501,natural_typing
1786611414.799046,natural_typing
1786611414.895408,natural_typing
1786611414.986894,natural_typing
1786611415.082072,natural_typing
1786611415.178122,natural_typing
1786611415.273186,natural_typing
1786611415.369243,natural_typing
1786611415.466098,natural_typing
1786611415.560723,natural_typing
1786611415.669051,natural_typing
1786611415.761877,natural_typing
1786611415.860078,natural_typing
1786611415.957784,natural_typing
1786611416.058334,natural_typing
1786611416.155612,natural_typing
1786611416.251735,natural_typing
1786611416.344911,natural_typing
1786611416.441605,natural_typing
1786611416.548538,natural_typing
1786611416.645905,natural_typing
1786611416.742738,natural_typing
1786611416.841220,natural_typing
1786611416.940544,natural_typing
1786611417.022451,natural_typing
1786611417.121130,natural_typing
1786611422.462774,natural_reach
1786611422.548632,natural_reach
1786611422.635654,natural_reach
1786611422.729938,natural_reach
1786611422.830416,natural_reach
1786611422.916354,natural_reach
1786611423.007319,natural_reach
1786611423.095015,natural_reach
1786611423.186971,natural_reach
1786611423.277075,natural_reach
1786611423.364423,natural_reach
1786611423.452266,natural_reach
1786611423.552842,natural_reach
1786611423.641999,natural_reach
1786611423.731204,natural_reach
1786611423.826213,natural_reach
1786611423.918680,natural_reach
1786611424.004457,natural_reach
1786611424.095643,natural_reach
1786611424.181484,natural_reach
1786611424.269594,natural_reach
1786611424.358105,natural_reach
1786611424.452155,natural_reach
1786611424.542129,natural_reach
1786611424.618977,natural_reach
1786611424.703962,natural_reach
1786611424.784593,natural_reach
1786611424.872630,natural_reach
1786611424.953516,natural_reach
1786611425.044068,natural_reach
1786611425.123485,natural_reach
1786611425.215000,natural_reach
1786611425.293457,natural_reach
1786611425.386908,natural_reach
1786611425.478625,natural_reach
1786611425.558326,natural_reach
1786611425.647179,natural_reach
1786611425.727550,natural_reach
1786611425.826699,natural_reach
1786611426.012058,natural_reach
